quarter,selected_ticker,selected_company,selected_sector,selected_score,selected_signal_class,selected_risk_level,selected_quarter_return,selected_return_3m,peer_ticker,peer_company,peer_score,peer_signal_class,peer_risk_level,peer_quarter_return,peer_return_3m,score_gap,return_gap,opportunity_cost_level
2026Q1,MSN,Masan Group,Consumer,47.92,Weak Signal,Medium Risk,-1.69,-0.79,VNM,Vinamilk,45.75,Weak Signal,Medium Risk,0.33,-3.37,-2.17,-2.58,No Clear Opportunity Cost
2026Q1,MSN,Masan Group,Consumer,47.92,Weak Signal,Medium Risk,-1.69,-0.79,SAB,Sabeco,37.25,Weak Signal,Medium Risk,-3.97,-6.7,-10.67,-5.91,No Clear Opportunity Cost
2026Q1,MWG,Mobile World,Retail,52.25,Neutral,Medium Risk,-6.41,-6.51,PNJ,Phu Nhuan Jewelry,47.5,Weak Signal,Medium Risk,10.7,16.75,-4.75,23.26,Moderate Opportunity Cost
2026Q1,PLX,Petrolimex,Energy,46.5,Weak Signal,High Risk,11.29,13.48,GAS,PV Gas,47.33,Weak Signal,High Risk,1.16,19.91,0.83,6.43,Moderate Opportunity Cost
2026Q1,PNJ,Phu Nhuan Jewelry,Retail,47.5,Weak Signal,Medium Risk,10.7,16.75,MWG,Mobile World,52.25,Neutral,Medium Risk,-6.41,-6.51,4.75,-23.26,Low Opportunity Cost
2026Q1,SAB,Sabeco,Consumer,37.25,Weak Signal,Medium Risk,-3.97,-6.7,MSN,Masan Group,47.92,Weak Signal,Medium Risk,-1.69,-0.79,10.67,5.91,Moderate Opportunity Cost
2026Q1,SAB,Sabeco,Consumer,37.25,Weak Signal,Medium Risk,-3.97,-6.7,VNM,Vinamilk,45.75,Weak Signal,Medium Risk,0.33,-3.37,8.5,3.33,Moderate Opportunity Cost
2026Q1,SSI,SSI Securities,Securities,46.83,Weak Signal,Medium Risk,-7.55,-12.5,VCI,Vietcap Securities,50.17,Neutral,Medium Risk,8.49,7.4,3.34,19.9,Moderate Opportunity Cost
2026Q1,SSI,SSI Securities,Securities,46.83,Weak Signal,Medium Risk,-7.55,-12.5,HCM,HSC Securities,47.5,Weak Signal,Medium Risk,6.12,0.35,0.67,12.85,Moderate Opportunity Cost
2026Q1,STB,Sacombank,Banking,59.67,Neutral,Medium Risk,7.43,11.07,MBB,Military Bank,60.75,Neutral,Low Risk,4.34,5.38,1.08,-5.69,Low Opportunity Cost
2026Q1,STB,Sacombank,Banking,59.67,Neutral,Medium Risk,7.43,11.07,CTG,VietinBank,53.25,Neutral,Medium Risk,-2.54,-1.14,-6.42,-12.21,No Clear Opportunity Cost
2026Q1,STB,Sacombank,Banking,59.67,Neutral,Medium Risk,7.43,11.07,VCB,Vietcombank,48.58,Weak Signal,Medium Risk,1.75,1.57,-11.09,-9.5,No Clear Opportunity Cost
2026Q1,STB,Sacombank,Banking,59.67,Neutral,Medium Risk,7.43,11.07,VPB,VPBank,46.42,Weak Signal,Medium Risk,-4.3,-6.99,-13.25,-18.06,No Clear Opportunity Cost
2026Q1,STB,Sacombank,Banking,59.67,Neutral,Medium Risk,7.43,11.07,HDB,HDBank,45.92,Weak Signal,Medium Risk,-12.09,-7.45,-13.75,-18.52,No Clear Opportunity Cost
2026Q1,STB,Sacombank,Banking,59.67,Neutral,Medium Risk,7.43,11.07,ACB,ACB,44.75,Weak Signal,Low Risk,-1.89,-2.69,-14.92,-13.76,No Clear Opportunity Cost
2026Q1,STB,Sacombank,Banking,59.67,Neutral,Medium Risk,7.43,11.07,BID,BIDV,42.58,Weak Signal,Medium Risk,2.47,3.68,-17.09,-7.39,No Clear Opportunity Cost
2026Q1,STB,Sacombank,Banking,59.67,Neutral,Medium Risk,7.43,11.07,TCB,Techcombank,41.17,Weak Signal,Low Risk,-12.15,-11.77,-18.5,-22.84,No Clear Opportunity Cost
2026Q1,STB,Sacombank,Banking,59.67,Neutral,Medium Risk,7.43,11.07,TPB,TPBank,38.83,Weak Signal,Low Risk,-1.81,-6.05,-20.84,-17.12,No Clear Opportunity Cost
2026Q1,TCB,Techcombank,Banking,41.17,Weak Signal,Low Risk,-12.15,-11.77,MBB,Military Bank,60.75,Neutral,Low Risk,4.34,5.38,19.58,17.15,Moderate Opportunity Cost
2026Q1,TCB,Techcombank,Banking,41.17,Weak Signal,Low Risk,-12.15,-11.77,STB,Sacombank,59.67,Neutral,Medium Risk,7.43,11.07,18.5,22.84,Moderate Opportunity Cost
2026Q1,TCB,Techcombank,Banking,41.17,Weak Signal,Low Risk,-12.15,-11.77,CTG,VietinBank,53.25,Neutral,Medium Risk,-2.54,-1.14,12.08,10.63,Moderate Opportunity Cost
2026Q1,TCB,Techcombank,Banking,41.17,Weak Signal,Low Risk,-12.15,-11.77,VCB,Vietcombank,48.58,Weak Signal,Medium Risk,1.75,1.57,7.41,13.34,Moderate Opportunity Cost
2026Q1,TCB,Techcombank,Banking,41.17,Weak Signal,Low Risk,-12.15,-11.77,VPB,VPBank,46.42,Weak Signal,Medium Risk,-4.3,-6.99,5.25,4.78,Moderate Opportunity Cost
2026Q1,TCB,Techcombank,Banking,41.17,Weak Signal,Low Risk,-12.15,-11.77,HDB,HDBank,45.92,Weak Signal,Medium Risk,-12.09,-7.45,4.75,4.32,Moderate Opportunity Cost
2026Q1,TCB,Techcombank,Banking,41.17,Weak Signal,Low Risk,-12.15,-11.77,ACB,ACB,44.75,Weak Signal,Low Risk,-1.89,-2.69,3.58,9.08,Moderate Opportunity Cost
2026Q1,TCB,Techcombank,Banking,41.17,Weak Signal,Low Risk,-12.15,-11.77,BID,BIDV,42.58,Weak Signal,Medium Risk,2.47,3.68,1.41,15.45,Moderate Opportunity Cost
2026Q1,TCB,Techcombank,Banking,41.17,Weak Signal,Low Risk,-12.15,-11.77,TPB,TPBank,38.83,Weak Signal,Low Risk,-1.81,-6.05,-2.34,5.72,Moderate Opportunity Cost
2026Q1,TPB,TPBank,Banking,38.83,Weak Signal,Low Risk,-1.81,-6.05,MBB,Military Bank,60.75,Neutral,Low Risk,4.34,5.38,21.92,11.43,High Opportunity Cost
2026Q1,TPB,TPBank,Banking,38.83,Weak Signal,Low Risk,-1.81,-6.05,STB,Sacombank,59.67,Neutral,Medium Risk,7.43,11.07,20.84,17.12,High Opportunity Cost
2026Q1,TPB,TPBank,Banking,38.83,Weak Signal,Low Risk,-1.81,-6.05,CTG,VietinBank,53.25,Neutral,Medium Risk,-2.54,-1.14,14.42,4.91,Moderate Opportunity Cost
2026Q1,TPB,TPBank,Banking,38.83,Weak Signal,Low Risk,-1.81,-6.05,VCB,Vietcombank,48.58,Weak Signal,Medium Risk,1.75,1.57,9.75,7.62,Moderate Opportunity Cost
2026Q1,TPB,TPBank,Banking,38.83,Weak Signal,Low Risk,-1.81,-6.05,VPB,VPBank,46.42,Weak Signal,Medium Risk,-4.3,-6.99,7.59,-0.94,Low Opportunity Cost
2026Q1,TPB,TPBank,Banking,38.83,Weak Signal,Low Risk,-1.81,-6.05,HDB,HDBank,45.92,Weak Signal,Medium Risk,-12.09,-7.45,7.09,-1.4,Low Opportunity Cost
2026Q1,TPB,TPBank,Banking,38.83,Weak Signal,Low Risk,-1.81,-6.05,ACB,ACB,44.75,Weak Signal,Low Risk,-1.89,-2.69,5.92,3.36,Moderate Opportunity Cost
2026Q1,TPB,TPBank,Banking,38.83,Weak Signal,Low Risk,-1.81,-6.05,BID,BIDV,42.58,Weak Signal,Medium Risk,2.47,3.68,3.75,9.73,Moderate Opportunity Cost
2026Q1,TPB,TPBank,Banking,38.83,Weak Signal,Low Risk,-1.81,-6.05,TCB,Techcombank,41.17,Weak Signal,Low Risk,-12.15,-11.77,2.34,-5.72,Low Opportunity Cost
2026Q1,VCB,Vietcombank,Banking,48.58,Weak Signal,Medium Risk,1.75,1.57,MBB,Military Bank,60.75,Neutral,Low Risk,4.34,5.38,12.17,3.81,Moderate Opportunity Cost
2026Q1,VCB,Vietcombank,Banking,48.58,Weak Signal,Medium Risk,1.75,1.57,STB,Sacombank,59.67,Neutral,Medium Risk,7.43,11.07,11.09,9.5,Moderate Opportunity Cost
2026Q1,VCB,Vietcombank,Banking,48.58,Weak Signal,Medium Risk,1.75,1.57,CTG,VietinBank,53.25,Neutral,Medium Risk,-2.54,-1.14,4.67,-2.71,Low Opportunity Cost
2026Q1,VCB,Vietcombank,Banking,48.58,Weak Signal,Medium Risk,1.75,1.57,VPB,VPBank,46.42,Weak Signal,Medium Risk,-4.3,-6.99,-2.16,-8.56,No Clear Opportunity Cost
2026Q1,VCB,Vietcombank,Banking,48.58,Weak Signal,Medium Risk,1.75,1.57,HDB,HDBank,45.92,Weak Signal,Medium Risk,-12.09,-7.45,-2.66,-9.02,No Clear Opportunity Cost
2026Q1,VCB,Vietcombank,Banking,48.58,Weak Signal,Medium Risk,1.75,1.57,ACB,ACB,44.75,Weak Signal,Low Risk,-1.89,-2.69,-3.83,-4.26,No Clear Opportunity Cost
2026Q1,VCB,Vietcombank,Banking,48.58,Weak Signal,Medium Risk,1.75,1.57,BID,BIDV,42.58,Weak Signal,Medium Risk,2.47,3.68,-6.0,2.11,Moderate Opportunity Cost
2026Q1,VCB,Vietcombank,Banking,48.58,Weak Signal,Medium Risk,1.75,1.57,TCB,Techcombank,41.17,Weak Signal,Low Risk,-12.15,-11.77,-7.41,-13.34,No Clear Opportunity Cost
2026Q1,VCB,Vietcombank,Banking,48.58,Weak Signal,Medium Risk,1.75,1.57,TPB,TPBank,38.83,Weak Signal,Low Risk,-1.81,-6.05,-9.75,-7.62,No Clear Opportunity Cost
2026Q1,VCI,Vietcap Securities,Securities,50.17,Neutral,Medium Risk,8.49,7.4,HCM,HSC Securities,47.5,Weak Signal,Medium Risk,6.12,0.35,-2.67,-7.05,No Clear Opportunity Cost
2026Q1,VCI,Vietcap Securities,Securities,50.17,Neutral,Medium Risk,8.49,7.4,SSI,SSI Securities,46.83,Weak Signal,Medium Risk,-7.55,-12.5,-3.34,-19.9,No Clear Opportunity Cost
2026Q1,VHM,Vinhomes,Real Estate,50.83,Neutral,High Risk,-22.32,-10.36,VIC,Vingroup,44.42,Weak Signal,High Risk,-22.01,-20.54,-6.41,-10.18,No Clear Opportunity Cost
2026Q1,VHM,Vinhomes,Real Estate,50.83,Neutral,High Risk,-22.32,-10.36,KDH,Khang Dien House,32.92,Risk Alert,Medium Risk,-18.5,-21.21,-17.91,-10.85,No Clear Opportunity Cost
2026Q1,VHM,Vinhomes,Real Estate,50.83,Neutral,High Risk,-22.32,-10.36,VRE,Vincom Retail,30.75,Risk Alert,High Risk,-27.66,-24.82,-20.08,-14.46,No Clear Opportunity Cost
2026Q1,VIC,Vingroup,Real Estate,44.42,Weak Signal,High Risk,-22.01,-20.54,VHM,Vinhomes,50.83,Neutral,High Risk,-22.32,-10.36,6.41,10.18,Moderate Opportunity Cost
2026Q1,VIC,Vingroup,Real Estate,44.42,Weak Signal,High Risk,-22.01,-20.54,KDH,Khang Dien House,32.92,Risk Alert,Medium Risk,-18.5,-21.21,-11.5,-0.67,No Clear Opportunity Cost
2026Q1,VIC,Vingroup,Real Estate,44.42,Weak Signal,High Risk,-22.01,-20.54,VRE,Vincom Retail,30.75,Risk Alert,High Risk,-27.66,-24.82,-13.67,-4.28,No Clear Opportunity Cost
2026Q1,VNM,Vinamilk,Consumer,45.75,Weak Signal,Medium Risk,0.33,-3.37,MSN,Masan Group,47.92,Weak Signal,Medium Risk,-1.69,-0.79,2.17,2.58,Moderate Opportunity Cost
2026Q1,VNM,Vinamilk,Consumer,45.75,Weak Signal,Medium Risk,0.33,-3.37,SAB,Sabeco,37.25,Weak Signal,Medium Risk,-3.97,-6.7,-8.5,-3.33,No Clear Opportunity Cost
2026Q1,VPB,VPBank,Banking,46.42,Weak Signal,Medium Risk,-4.3,-6.99,MBB,Military Bank,60.75,Neutral,Low Risk,4.34,5.38,14.33,12.37,Moderate Opportunity Cost
2026Q1,VPB,VPBank,Banking,46.42,Weak Signal,Medium Risk,-4.3,-6.99,STB,Sacombank,59.67,Neutral,Medium Risk,7.43,11.07,13.25,18.06,Moderate Opportunity Cost
2026Q1,VPB,VPBank,Banking,46.42,Weak Signal,Medium Risk,-4.3,-6.99,CTG,VietinBank,53.25,Neutral,Medium Risk,-2.54,-1.14,6.83,5.85,Moderate Opportunity Cost
2026Q1,VPB,VPBank,Banking,46.42,Weak Signal,Medium Risk,-4.3,-6.99,VCB,Vietcombank,48.58,Weak Signal,Medium Risk,1.75,1.57,2.16,8.56,Moderate Opportunity Cost
2026Q1,VPB,VPBank,Banking,46.42,Weak Signal,Medium Risk,-4.3,-6.99,HDB,HDBank,45.92,Weak Signal,Medium Risk,-12.09,-7.45,-0.5,-0.46,No Clear Opportunity Cost
2026Q1,VPB,VPBank,Banking,46.42,Weak Signal,Medium Risk,-4.3,-6.99,ACB,ACB,44.75,Weak Signal,Low Risk,-1.89,-2.69,-1.67,4.3,Moderate Opportunity Cost
2026Q1,VPB,VPBank,Banking,46.42,Weak Signal,Medium Risk,-4.3,-6.99,BID,BIDV,42.58,Weak Signal,Medium Risk,2.47,3.68,-3.84,10.67,Moderate Opportunity Cost
2026Q1,VPB,VPBank,Banking,46.42,Weak Signal,Medium Risk,-4.3,-6.99,TCB,Techcombank,41.17,Weak Signal,Low Risk,-12.15,-11.77,-5.25,-4.78,No Clear Opportunity Cost
2026Q1,VPB,VPBank,Banking,46.42,Weak Signal,Medium Risk,-4.3,-6.99,TPB,TPBank,38.83,Weak Signal,Low Risk,-1.81,-6.05,-7.59,0.94,No Clear Opportunity Cost
2026Q1,VRE,Vincom Retail,Real Estate,30.75,Risk Alert,High Risk,-27.66,-24.82,VHM,Vinhomes,50.83,Neutral,High Risk,-22.32,-10.36,20.08,14.46,High Opportunity Cost
2026Q1,VRE,Vincom Retail,Real Estate,30.75,Risk Alert,High Risk,-27.66,-24.82,VIC,Vingroup,44.42,Weak Signal,High Risk,-22.01,-20.54,13.67,4.28,Moderate Opportunity Cost
2026Q1,VRE,Vincom Retail,Real Estate,30.75,Risk Alert,High Risk,-27.66,-24.82,KDH,Khang Dien House,32.92,Risk Alert,Medium Risk,-18.5,-21.21,2.17,3.61,Moderate Opportunity Cost
2026Q2,ACB,ACB,Banking,64.25,Neutral,Medium Risk,10.43,10.7,STB,Sacombank,64.33,Neutral,High Risk,18.65,20.59,0.08,9.89,Moderate Opportunity Cost
2026Q2,ACB,ACB,Banking,64.25,Neutral,Medium Risk,10.43,10.7,VCB,Vietcombank,64.0,Neutral,Medium Risk,5.42,7.24,-0.25,-3.46,No Clear Opportunity Cost
2026Q2,ACB,ACB,Banking,64.25,Neutral,Medium Risk,10.43,10.7,BID,BIDV,59.5,Neutral,Medium Risk,5.34,7.48,-4.75,-3.22,No Clear Opportunity Cost
2026Q2,ACB,ACB,Banking,64.25,Neutral,Medium Risk,10.43,10.7,HDB,HDBank,53.17,Neutral,Medium Risk,0.98,2.58,-11.08,-8.12,No Clear Opportunity Cost
2026Q2,ACB,ACB,Banking,64.25,Neutral,Medium Risk,10.43,10.7,TPB,TPBank,52.25,Neutral,Low Risk,1.53,4.08,-12.0,-6.62,No Clear Opportunity Cost
2026Q2,ACB,ACB,Banking,64.25,Neutral,Medium Risk,10.43,10.7,TCB,Techcombank,51.83,Neutral,Medium Risk,11.04,12.15,-12.42,1.45,No Clear Opportunity Cost
2026Q2,ACB,ACB,Banking,64.25,Neutral,Medium Risk,10.43,10.7,VPB,VPBank,48.33,Weak Signal,Medium Risk,2.54,5.3,-15.92,-5.4,No Clear Opportunity Cost
2026Q2,ACB,ACB,Banking,64.25,Neutral,Medium Risk,10.43,10.7,MBB,Military Bank,47.42,Weak Signal,Low Risk,-4.91,-2.14,-16.83,-12.84,No Clear Opportunity Cost
2026Q2,ACB,ACB,Banking,64.25,Neutral,Medium Risk,10.43,10.7,CTG,VietinBank,42.58,Weak Signal,Low Risk,-2.3,-0.29,-21.67,-10.99,No Clear Opportunity Cost
2026Q2,BID,BIDV,Banking,59.5,Neutral,Medium Risk,5.34,7.48,STB,Sacombank,64.33,Neutral,High Risk,18.65,20.59,4.83,13.11,Moderate Opportunity Cost
2026Q2,BID,BIDV,Banking,59.5,Neutral,Medium Risk,5.34,7.48,ACB,ACB,64.25,Neutral,Medium Risk,10.43,10.7,4.75,3.22,Moderate Opportunity Cost
2026Q2,BID,BIDV,Banking,59.5,Neutral,Medium Risk,5.34,7.48,VCB,Vietcombank,64.0,Neutral,Medium Risk,5.42,7.24,4.5,-0.24,Low Opportunity Cost
2026Q2,BID,BIDV,Banking,59.5,Neutral,Medium Risk,5.34,7.48,HDB,HDBank,53.17,Neutral,Medium Risk,0.98,2.58,-6.33,-4.9,No Clear Opportunity Cost
2026Q2,BID,BIDV,Banking,59.5,Neutral,Medium Risk,5.34,7.48,TPB,TPBank,52.25,Neutral,Low Risk,1.53,4.08,-7.25,-3.4,No Clear Opportunity Cost
2026Q2,BID,BIDV,Banking,59.5,Neutral,Medium Risk,5.34,7.48,TCB,Techcombank,51.83,Neutral,Medium Risk,11.04,12.15,-7.67,4.67,Moderate Opportunity Cost
2026Q2,BID,BIDV,Banking,59.5,Neutral,Medium Risk,5.34,7.48,VPB,VPBank,48.33,Weak Signal,Medium Risk,2.54,5.3,-11.17,-2.18,No Clear Opportunity Cost
2026Q2,BID,BIDV,Banking,59.5,Neutral,Medium Risk,5.34,7.48,MBB,Military Bank,47.42,Weak Signal,Low Risk,-4.91,-2.14,-12.08,-9.62,No Clear Opportunity Cost
2026Q2,BID,BIDV,Banking,59.5,Neutral,Medium Risk,5.34,7.48,CTG,VietinBank,42.58,Weak Signal,Low Risk,-2.3,-0.29,-16.92,-7.77,No Clear Opportunity Cost
2026Q2,CTG,VietinBank,Banking,42.58,Weak Signal,Low Risk,-2.3,-0.29,STB,Sacombank,64.33,Neutral,High Risk,18.65,20.59,21.75,20.88,High Opportunity Cost
2026Q2,CTG,VietinBank,Banking,42.58,Weak Signal,Low Risk,-2.3,-0.29,ACB,ACB,64.25,Neutral,Medium Risk,10.43,10.7,21.67,10.99,High Opportunity Cost
2026Q2,CTG,VietinBank,Banking,42.58,Weak Signal,Low Risk,-2.3,-0.29,VCB,Vietcombank,64.0,Neutral,Medium Risk,5.42,7.24,21.42,7.53,High Opportunity Cost
2026Q2,CTG,VietinBank,Banking,42.58,Weak Signal,Low Risk,-2.3,-0.29,BID,BIDV,59.5,Neutral,Medium Risk,5.34,7.48,16.92,7.77,Moderate Opportunity Cost
2026Q2,CTG,VietinBank,Banking,42.58,Weak Signal,Low Risk,-2.3,-0.29,HDB,HDBank,53.17,Neutral,Medium Risk,0.98,2.58,10.59,2.87,Moderate Opportunity Cost
2026Q2,CTG,VietinBank,Banking,42.58,Weak Signal,Low Risk,-2.3,-0.29,TPB,TPBank,52.25,Neutral,Low Risk,1.53,4.08,9.67,4.37,Moderate Opportunity Cost
2026Q2,CTG,VietinBank,Banking,42.58,Weak Signal,Low Risk,-2.3,-0.29,TCB,Techcombank,51.83,Neutral,Medium Risk,11.04,12.15,9.25,12.44,Moderate Opportunity Cost
2026Q2,CTG,VietinBank,Banking,42.58,Weak Signal,Low Risk,-2.3,-0.29,VPB,VPBank,48.33,Weak Signal,Medium Risk,2.54,5.3,5.75,5.59,Moderate Opportunity Cost
2026Q2,CTG,VietinBank,Banking,42.58,Weak Signal,Low Risk,-2.3,-0.29,MBB,Military Bank,47.42,Weak Signal,Low Risk,-4.91,-2.14,4.84,-1.85,Low Opportunity Cost
2026Q2,GAS,PV Gas,Energy,30.42,Risk Alert,High Risk,-3.25,-4.21,PLX,Petrolimex,30.58,Risk Alert,High Risk,-9.21,-10.75,0.16,-6.54,Low Opportunity Cost
2026Q2,HCM,HSC Securities,Securities,53.33,Neutral,Medium Risk,15.74,21.97,SSI,SSI Securities,48.17,Weak Signal,Medium Risk,-4.12,0.75,-5.16,-21.22,No Clear Opportunity Cost
2026Q2,HCM,HSC Securities,Securities,53.33,Neutral,Medium Risk,15.74,21.97,VCI,Vietcap Securities,35.92,Weak Signal,Medium Risk,-10.97,-6.88,-17.41,-28.85,No Clear Opportunity Cost
2026Q2,HDB,HDBank,Banking,53.17,Neutral,Medium Risk,0.98,2.58,STB,Sacombank,64.33,Neutral,High Risk,18.65,20.59,11.16,18.01,Moderate Opportunity Cost
2026Q2,HDB,HDBank,Banking,53.17,Neutral,Medium Risk,0.98,2.58,ACB,ACB,64.25,Neutral,Medium Risk,10.43,10.7,11.08,8.12,Moderate Opportunity Cost
2026Q2,HDB,HDBank,Banking,53.17,Neutral,Medium Risk,0.98,2.58,VCB,Vietcombank,64.0,Neutral,Medium Risk,5.42,7.24,10.83,4.66,Moderate Opportunity Cost
2026Q2,HDB,HDBank,Banking,53.17,Neutral,Medium Risk,0.98,2.58,BID,BIDV,59.5,Neutral,Medium Risk,5.34,7.48,6.33,4.9,Moderate Opportunity Cost
2026Q2,HDB,HDBank,Banking,53.17,Neutral,Medium Risk,0.98,2.58,TPB,TPBank,52.25,Neutral,Low Risk,1.53,4.08,-0.92,1.5,No Clear Opportunity Cost
2026Q2,HDB,HDBank,Banking,53.17,Neutral,Medium Risk,0.98,2.58,TCB,Techcombank,51.83,Neutral,Medium Risk,11.04,12.15,-1.34,9.57,Moderate Opportunity Cost
2026Q2,HDB,HDBank,Banking,53.17,Neutral,Medium Risk,0.98,2.58,VPB,VPBank,48.33,Weak Signal,Medium Risk,2.54,5.3,-4.84,2.72,Moderate Opportunity Cost
2026Q2,HDB,HDBank,Banking,53.17,Neutral,Medium Risk,0.98,2.58,MBB,Military Bank,47.42,Weak Signal,Low Risk,-4.91,-2.14,-5.75,-4.72,No Clear Opportunity Cost
2026Q2,HDB,HDBank,Banking,53.17,Neutral,Medium Risk,0.98,2.58,CTG,VietinBank,42.58,Weak Signal,Low Risk,-2.3,-0.29,-10.59,-2.87,No Clear Opportunity Cost
2026Q2,KDH,Khang Dien House,Real Estate,31.33,Risk Alert,Medium Risk,-18.49,-17.08,VIC,Vingroup,68.0,Positive Signal,High Risk,56.03,69.88,36.67,86.96,High Opportunity Cost
2026Q2,KDH,Khang Dien House,Real Estate,31.33,Risk Alert,Medium Risk,-18.49,-17.08,VHM,Vinhomes,67.83,Positive Signal,High Risk,43.05,53.04,36.5,70.12,High Opportunity Cost
2026Q2,KDH,Khang Dien House,Real Estate,31.33,Risk Alert,Medium Risk,-18.49,-17.08,VRE,Vincom Retail,34.92,Risk Alert,High Risk,7.1,15.06,3.59,32.14,Moderate Opportunity Cost
2026Q2,MBB,Military Bank,Banking,47.42,Weak Signal,Low Risk,-4.91,-2.14,STB,Sacombank,64.33,Neutral,High Risk,18.65,20.59,16.91,22.73,Moderate Opportunity Cost
2026Q2,MBB,Military Bank,Banking,47.42,Weak Signal,Low Risk,-4.91,-2.14,ACB,ACB,64.25,Neutral,Medium Risk,10.43,10.7,16.83,12.84,Moderate Opportunity Cost
2026Q2,MBB,Military Bank,Banking,47.42,Weak Signal,Low Risk,-4.91,-2.14,VCB,Vietcombank,64.0,Neutral,Medium Risk,5.42,7.24,16.58,9.38,Moderate Opportunity Cost
2026Q2,MBB,Military Bank,Banking,47.42,Weak Signal,Low Risk,-4.91,-2.14,BID,BIDV,59.5,Neutral,Medium Risk,5.34,7.48,12.08,9.62,Moderate Opportunity Cost
2026Q2,MBB,Military Bank,Banking,47.42,Weak Signal,Low Risk,-4.91,-2.14,HDB,HDBank,53.17,Neutral,Medium Risk,0.98,2.58,5.75,4.72,Moderate Opportunity Cost
2026Q2,MBB,Military Bank,Banking,47.42,Weak Signal,Low Risk,-4.91,-2.14,TPB,TPBank,52.25,Neutral,Low Risk,1.53,4.08,4.83,6.22,Moderate Opportunity Cost
2026Q2,MBB,Military Bank,Banking,47.42,Weak Signal,Low Risk,-4.91,-2.14,TCB,Techcombank,51.83,Neutral,Medium Risk,11.04,12.15,4.41,14.29,Moderate Opportunity Cost
2026Q2,MBB,Military Bank,Banking,47.42,Weak Signal,Low Risk,-4.91,-2.14,VPB,VPBank,48.33,Weak Signal,Medium Risk,2.54,5.3,0.91,7.44,Moderate Opportunity Cost
2026Q2,MBB,Military Bank,Banking,47.42,Weak Signal,Low Risk,-4.91,-2.14,CTG,VietinBank,42.58,Weak Signal,Low Risk,-2.3,-0.29,-4.84,1.85,No Clear Opportunity Cost
2026Q2,MSN,Masan Group,Consumer,43.08,Weak Signal,Medium Risk,-6.24,-3.61,SAB,Sabeco,54.5,Neutral,Medium Risk,8.99,9.85,11.42,13.46,Moderate Opportunity Cost
